INSTNM,CIPDESC,DEBTMEAN,MD_EARN_WNE,BESTVALUE,Good Investment
University of Arkansas at Little Rock,Finance and Financial Management Services.,27502,43000,1.5054968139486031,True
University of Arkansas,Agricultural Business and Management.,17828,40100,2.419890169573351,True
University of Arkansas,Animal Sciences.,17783,31700,1.7044843531562537,True
University of Arkansas,Architecture.,29136,42000,1.3575976985486635,False
University of Arkansas,Communication and Media Studies.,20212,35000,1.6399587667510074,True
University of Arkansas,Journalism.,21780,33300,1.3767726464629757,False
University of Arkansas,"Computer and Information Sciences, General.",24395,63600,2.544,True
University of Arkansas,"Education, General.",24831,25700,1.0625103357036547,False
University of Arkansas,"Teacher Education and Professional Development, Specific Levels and Methods.",21123,33200,1.388017893724654,False
University of Arkansas,Biomedical/Medical Engineering.,18582,42900,2.1188324196177213,True
University of Arkansas,Chemical Engineering.,17616,74300,4.486714975845412,True
University of Arkansas,Civil Engineering.,23241,55600,2.05925925925926,True
University of Arkansas,Computer Engineering.,21674,68700,3.237359219640921,True
University of Arkansas,"Electrical, Electronics and Communications Engineering.",21301,67700,2.9595628415300546,True
University of Arkansas,Mechanical Engineering.,19982,58800,2.7348837209302324,True
University of Arkansas,Industrial Engineering.,21955,68300,2.845833333333333,True
University of Arkansas,"Romance Languages, Literatures, and Linguistics.",18640,36200,2.4133333333333336,True
University of Arkansas,"Foods, Nutrition, and Related Services.",21737,30900,1.3806353603502972,False
University of Arkansas,"Human Development, Family Studies, and Related Services.",22668,25600,1.150613510719583,False
University of Arkansas,Apparel and Textiles.,23020,40700,1.7393162393162394,True
University of Arkansas,"English Language and Literature, General.",21445,27100,1.3443127139243018,False
University of Arkansas,"Biology, General.",20777,26000,1.2093023255813953,False
University of Arkansas,"Parks, Recreation and Leisure Studies.",20732,30700,1.5120173364854217,True
University of Arkansas,Health and Physical Education/Fitness.,21360,29000,1.303370786516854,False
University of Arkansas,"Psychology, General.",21186,29500,1.2945409864841144,False
University of Arkansas,Criminal Justice and Corrections.,21779,33300,1.5318091908551452,True
University of Arkansas,Social Work.,20196,27700,1.385,False
University of Arkansas,Anthropology.,23814,18900,0.7480408454048919,False
University of Arkansas,Economics.,21432,39900,1.6285714285714286,True
University of Arkansas,International Relations and National Security Studies.,21352,26000,1.2206572769953052,False
University of Arkansas,Political Science and Government.,23312,32800,1.3525773195876292,False
University of Arkansas,Sociology.,23316,30400,1.3478762082114035,False
University of Arkansas,Fine and Studio Arts.,23358,28100,1.198958911123437,False
University of Arkansas,Music.,22154,30900,1.2742793517258444,False
University of Arkansas,Public Health.,22347,26400,1.135483870967742,False
University of Arkansas,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",19295,59000,3.1466666666666665,True
University of Arkansas,"Business Administration, Management and Operations.",19937,48800,2.4727641246516345,True
University of Arkansas,Accounting and Related Services.,20167,50800,2.487269878574226,True
University of Arkansas,Business/Managerial Economics.,20339,40500,2.025,True
University of Arkansas,Finance and Financial Management Services.,20837,48400,2.2511627906976743,True
University of Arkansas,Human Resources Management and Services.,22567,35800,1.6651162790697671,True
University of Arkansas,International Business.,17441,44300,2.953333333333333,True
University of Arkansas,Management Sciences and Quantitative Methods.,22608,55200,2.253061224489796,True
University of Arkansas,Marketing.,20465,45200,2.0088888888888894,True
University of Arkansas,History.,21430,26200,1.1268817204301076,False
University of Arkansas at Pine Bluff,"Teacher Education and Professional Development, Specific Subject Areas.",27367,24700,0.8591304347826086,False
University of Arkansas at Pine Bluff,"Family and Consumer Sciences/Human Sciences, General.",28246,24700,0.8516360376512775,False
University of Arkansas at Pine Bluff,"Liberal Arts and Sciences, General Studies and Humanities.",28785,19500,0.683371298405467,False
University of Arkansas at Pine Bluff,"Biology, General.",25812,23100,0.9575526446692092,False
University of Arkansas at Pine Bluff,"Psychology, General.",23826,25600,1.1906976744186046,False
University of Arkansas at Pine Bluff,Criminal Justice and Corrections.,27816,27600,1.0823529411764703,False
University of Arkansas at Pine Bluff,"Business Administration, Management and Operations.",28751,30000,1.0018701576275717,False
Arkansas State University-Main Campus,Agricultural Business and Management.,20623,35600,1.7551644234087658,True
Arkansas State University-Main Campus,Plant Sciences.,21362,37200,1.8665328650275963,True
Arkansas State University-Main Campus,Communication and Media Studies.,24557,21900,0.8759999999999999,False
Arkansas State University-Main Campus,"Radio, Television, and Digital Communication.",26910,22100,0.8331762488218661,False
Arkansas State University-Main Campus,Data Processing.,29075,33700,1.2624559826178168,False
Arkansas State University-Main Campus,"Teacher Education and Professional Development, Specific Levels and Methods.",19853,32800,1.8055708466365736,True
Arkansas State University-Main Campus,"Teacher Education and Professional Development, Specific Subject Areas.",23267,35300,1.9611111111111108,True
Arkansas State University-Main Campus,"English Language and Literature, General.",23286,27400,1.1168174777859297,False
Arkansas State University-Main Campus,"Liberal Arts and Sciences, General Studies and Humanities.",25502,24900,1.0648761921053758,False
Arkansas State University-Main Campus,"Biology, General.",19629,29000,1.8583787247677024,True
Arkansas State University-Main Campus,Health and Physical Education/Fitness.,24419,27500,1.1,False
Arkansas State University-Main Campus,"Psychology, General.",22681,22000,0.9777777777777776,False
Arkansas State University-Main Campus,Social Work.,26258,30800,1.1846153846153846,False
Arkansas State University-Main Campus,Criminology.,25757,28100,1.124,False
Arkansas State University-Main Campus,Sociology.,25666,24500,0.9074074074074074,False
Arkansas State University-Main Campus,"Health Services/Allied Health/Health Sciences, General.",21599,42000,2.190694763196328,True
Arkansas State University-Main Campus,"Allied Health Diagnostic, Intervention, and Treatment Professions.",20678,44200,2.2666666666666666,True
Arkansas State University-Main Campus,Clinical/Medical Laboratory Science/Research and Allied Professions.,29399,38800,1.3734513274336284,False
Arkansas State University-Main Campus,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",23244,58200,2.552967495723121,True
Arkansas State University-Main Campus,"Business Administration, Management and Operations.",21708,34500,1.6901822457378013,True
Arkansas State University-Main Campus,Accounting and Related Services.,22133,35000,1.6091954022988506,True
Arkansas State University-Main Campus,Finance and Financial Management Services.,21014,33000,1.656127672387835,True
Arkansas State University-Main Campus,Marketing.,21501,33400,1.5534883720930233,True
University of Central Arkansas,"Public Relations, Advertising, and Applied Communication.",22941,34600,1.3840000000000001,False
University of Central Arkansas,"Computer and Information Sciences, General.",20657,51700,2.617721518987342,True
University of Central Arkansas,"Teacher Education and Professional Development, Specific Levels and Methods.",24128,35100,1.4662266594260411,False
University of Central Arkansas,"Teacher Education and Professional Development, Specific Subject Areas.",24397,33700,1.348,False
University of Central Arkansas,"Family and Consumer Sciences/Human Sciences, General.",26986,23300,0.8961538461538462,False
University of Central Arkansas,"Foods, Nutrition, and Related Services.",21098,22600,1.0558280775519742,False
University of Central Arkansas,"English Language and Literature, General.",23296,23300,1.050638048428552,False
University of Central Arkansas,"Biology, General.",23364,24300,1.0041322314049588,False
University of Central Arkansas,Health and Physical Education/Fitness.,26786,35400,1.3258426966292134,False
University of Central Arkansas,"Psychology, General.",21545,26700,1.2672647016944325,False
University of Central Arkansas,Sociology.,23681,27400,1.1729954193244574,False
University of Central Arkansas,Film/Video and Photographic Arts.,22045,12900,0.5733333333333334,False
University of Central Arkansas,Fine and Studio Arts.,24075,19300,0.8609537404648258,False
University of Central Arkansas,"Allied Health Diagnostic, Intervention, and Treatment Professions.",22920,42700,2.0520953479430992,True
University of Central Arkansas,Mental and Social Health Services and Allied Professions.,24949,27900,1.1717765644687106,False
University of Central Arkansas,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",20992,56300,2.9946808510638303,True
University of Central Arkansas,"Health Professions and Related Clinical Sciences, Other.",22229,30000,1.370113262696383,False
University of Central Arkansas,"Business/Commerce, General.",20509,38100,2.1166666666666667,True
University of Central Arkansas,"Business Administration, Management and Operations.",25280,35800,1.5234042553191491,True
University of Central Arkansas,Accounting and Related Services.,18243,43700,2.9133333333333336,True
University of Central Arkansas,Finance and Financial Management Services.,19564,38200,2.0078843626806835,True
University of Central Arkansas,Management Information Systems and Services.,23466,46200,2.151338766006985,True
University of Central Arkansas,Marketing.,22261,30000,1.3392857142857142,False
University of Central Arkansas,History.,20554,25300,1.1405644216031017,False
